date	location	variant	median_I_smooth_forecast	I_smooth_forecast_upper_95	I_smooth_forecast_lower_95	I_smooth_forecast_upper_80	I_smooth_forecast_lower_80	I_smooth_forecast_upper_50	I_smooth_forecast_lower_50	median_freq
2022-06-23	Florida	Delta	2.6069843e-05	0.073880084	7.756455e-09	0.0048368745	1.4900252e-07	0.00038373785	1.6705717e-06	2.3672935e-09
2022-06-24	Florida	Delta	2.3466295e-05	0.07705689	6.5988104e-09	0.004734856	1.2463575e-07	0.0003601682	1.4485422e-06	2.1424458e-09
2022-06-25	Florida	Delta	2.09166e-05	0.07552115	5.185129e-09	0.004441965	1.015218e-07	0.00033211798	1.23572e-06	1.8888753e-09
2022-06-26	Florida	Delta	1.873315e-05	0.077039205	4.0566346e-09	0.004355324	8.341673e-08	0.0003039223	1.0694248e-06	1.6355355e-09
2022-06-27	Florida	Delta	1.6951533e-05	0.0801818	3.1238478e-09	0.004095972	7.1021645e-08	0.00027726454	8.994119e-07	1.4245825e-09
2022-06-28	Florida	Delta	1.4991448e-05	0.086266555	2.394347e-09	0.0038227795	5.8778326e-08	0.000255567	7.459544e-07	1.2542919e-09
2022-06-22	Florida	Omicron 21K	0.040849984	10.342198	0.00019008717	1.2657437	0.001184088	0.26054782	0.0058784503	3.660863e-06
2022-06-23	Florida	Omicron 21K	0.032825373	11.77994	0.00011880375	1.2392793	0.0007918026	0.2336806	0.004213023	2.9060825e-06
2022-06-24	Florida	Omicron 21K	0.025985237	12.722869	7.607871e-05	1.2177895	0.00051234564	0.21143734	0.0030961693	2.311314e-06
2022-06-25	Florida	Omicron 21K	0.020944273	14.175224	4.7346624e-05	1.1908096	0.00034451342	0.19046849	0.0022965386	1.8012506e-06
2022-06-26	Florida	Omicron 21K	0.0170638	15.547604	3.026323e-05	1.1589617	0.00023959515	0.17202789	0.0016690089	1.4234656e-06
