date	location	variant	median_I_smooth_forecast	I_smooth_forecast_upper_95	I_smooth_forecast_lower_95	I_smooth_forecast_upper_80	I_smooth_forecast_lower_80	I_smooth_forecast_upper_50	I_smooth_forecast_lower_50	median_freq
2022-05-17	Israel	Omicron 21K	9.894573	161.97168	0.7222415	57.522064	1.7748799	25.999395	4.198092	0.0037248046
2022-05-18	Israel	Omicron 21K	9.771899	191.64705	0.5943807	63.553642	1.5732828	27.483727	3.8779612	0.0034641474
2022-05-19	Israel	Omicron 21K	9.596969	229.9667	0.49846923	70.363205	1.3682077	28.359413	3.596746	0.0031796386
2022-05-13	Israel	Omicron 21L	1527.9276	2543.7295	940.35974	2141.6765	1106.3591	1819.6244	1282.2412	0.69702244
2022-05-14	Israel	Omicron 21L	1497.2395	2872.3645	832.9069	2300.252	1013.2567	1875.4786	1206.298	0.6676042
2022-05-15	Israel	Omicron 21L	1465.6122	3195.318	726.19977	2443.479	919.3875	1915.7614	1130.4877	0.6356025
2022-05-16	Israel	Omicron 21L	1437.108	3550.8967	641.10504	2592.5713	837.9245	1951.5225	1067.2549	0.6036897
2022-05-17	Israel	Omicron 21L	1410.5061	3995.6458	558.47485	2766.3308	759.935	1987.6587	1003.37354	0.5708698
2022-05-18	Israel	Omicron 21L	1390.2203	4527.5176	488.67728	2969.0034	687.8322	2051.4688	939.12244	0.536116
2022-05-19	Israel	Omicron 21L	1368.3536	5070.6133	423.6341	3190.673	619.8447	2117.7954	882.04114	0.5006801
2022-05-13	Israel	Omicron 22A	17.213457	198.85664	1.8706964	81.993324	3.9782073	38.5504	7.591774	0.0073710475
2022-05-14	Israel	Omicron 22A	17.679247	237.82874	1.6630788	93.9754	3.7212706	41.799416	7.5429544	0.007237239
2022-05-15	Israel	Omicron 22A	17.741955	281.43005	1.4371258	103.36949	3.4724264	44.95057	7.3584876	0.0071662893
2022-05-16	Israel	Omicron 22A	18.218132	332.2246	1.2554333	114.8284	3.195329	47.852943	7.111086	0.0070306715
2022-05-17	Israel	Omicron 22A	18.585655	413.01703	1.101159	129.92586	2.9492233	52.058533	6.8221335	0.006852179
