date	location	variant	median_R_forecast	R_forecast_upper_95	R_forecast_lower_95	R_forecast_upper_80	R_forecast_lower_80	R_forecast_upper_50	R_forecast_lower_50	median_freq
2022-07-23	Belgium	Omicron 21L	0.48423356	0.7816481	0.2966457	0.6668624	0.3506999	0.57101	0.40856126	0.0080867
2022-07-24	Belgium	Omicron 21L	0.48423356	0.7816481	0.2966457	0.6668624	0.3506999	0.57101	0.40856126	0.0073392424
2022-07-25	Belgium	Omicron 21L	0.48423356	0.7816481	0.2966457	0.6668624	0.3506999	0.57101	0.40856126	0.0066961683
2022-07-26	Belgium	Omicron 21L	0.48423356	0.7816481	0.2966457	0.6668624	0.3506999	0.57101	0.40856126	0.0061036805
2022-07-27	Belgium	Omicron 21L	0.48423356	0.7816481	0.2966457	0.6668624	0.3506999	0.57101	0.40856126	0.00554529
2022-07-21	Belgium	Omicron 22A	0.6128665	1.0749781	0.34295645	0.90659237	0.41906726	0.75346065	0.49902943	0.029154092
2022-07-22	Belgium	Omicron 22A	0.6128665	1.0749781	0.34295645	0.90659237	0.41906726	0.75346065	0.49902943	0.02828566
2022-07-23	Belgium	Omicron 22A	0.6128665	1.0749781	0.34295645	0.90659237	0.41906726	0.75346065	0.49902943	0.02724958
2022-07-24	Belgium	Omicron 22A	0.6128665	1.0749781	0.34295645	0.90659237	0.41906726	0.75346065	0.49902943	0.026263298
2022-07-25	Belgium	Omicron 22A	0.6128665	1.0749781	0.34295645	0.90659237	0.41906726	0.75346065	0.49902943	0.025389215
2022-07-26	Belgium	Omicron 22A	0.6128665	1.0749781	0.34295645	0.90659237	0.41906726	0.75346065	0.49902943	0.02458859
2022-07-27	Belgium	Omicron 22A	0.6128665	1.0749781	0.34295645	0.90659237	0.41906726	0.75346065	0.49902943	0.02374634
2022-07-21	Belgium	Omicron 22B	0.7150881	1.0887485	0.48119855	0.9437809	0.54870754	0.82443196	0.62240076	0.95359
2022-07-22	Belgium	Omicron 22B	0.7150881	1.0887485	0.48119855	0.9437809	0.54870754	0.82443196	0.62240076	0.95556104
2022-07-23	Belgium	Omicron 22B	0.7150881	1.0887485	0.48119855	0.9437809	0.54870754	0.82443196	0.62240076	0.9573403
2022-07-24	Belgium	Omicron 22B	0.7150881	1.0887485	0.48119855	0.9437809	0.54870754	0.82443196	0.62240076	0.95908093
2022-07-25	Belgium	Omicron 22B	0.7150881	1.0887485	0.48119855	0.9437809	0.54870754	0.82443196	0.62240076	0.9606787
2022-07-26	Belgium	Omicron 22B	0.7150881	1.0887485	0.48119855	0.9437809	0.54870754	0.82443196	0.62240076	0.9620446
2022-07-27	Belgium	Omicron 22B	0.7150881	1.0887485	0.48119855	0.9437809	0.54870754	0.82443196	0.62240076	0.9634594
2022-07-21	Belgium	Omicron 22C	0.5556994	1.1092516	0.2847929	0.853549	0.35805482	0.6970055	0.44350407	0.0043954537
2022-07-22	Belgium	Omicron 22C	0.5556994	1.1092516	0.2847929	0.853549	0.35805482	0.6970055	0.44350407	0.0041140094
2022-07-23	Belgium	Omicron 22C	0.5556994	1.1092516	0.2847929	0.853549	0.35805482	0.6970055	0.44350407	0.0038319891
2022-07-24	Belgium	Omicron 22C	0.5556994	1.1092516	0.2847929	0.853549	0.35805482	0.6970055	0.44350407	0.0036301431
2022-07-25	Belgium	Omicron 22C	0.5556994	1.1092516	0.2847929	0.853549	0.35805482	0.6970055	0.44350407	0.003412724
2022-07-26	Belgium	Omicron 22C	0.5556994	1.1092516	0.2847929	0.853549	0.35805482	0.6970055	0.44350407	0.0032123118
2022-07-27	Belgium	Omicron 22C	0.5556994	1.1092516	0.2847929	0.853549	0.35805482	0.6970055	0.44350407	0.0030203033
2022-07-21	Belgium	other	0.46548718	0.7271884	0.2852073	0.6336516	0.34267673	0.54740316	0.39601648	6.877826e-05
2022-07-22	Belgium	other	0.46548718	0.7271884	0.2852073	0.6336516	0.34267673	0.54740316	0.39601648	6.480297e-05
2022-07-23	Belgium	other	0.46548718	0.7271884	0.2852073	0.6336516	0.34267673	0.54740316	0.39601648	6.135875e-05
2022-07-24	Belgium	other	0.46548718	0.7271884	0.2852073	0.6336516	0.34267673	0.54740316	0.39601648	5.806501e-05
2022-07-25	Belgium	other	0.46548718	0.7271884	0.2852073	0.6336516	0.34267673	0.54740316	0.39601648	5.4799275e-05
2022-07-26	Belgium	other	0.46548718	0.7271884	0.2852073	0.6336516	0.34267673	0.54740316	0.39601648	5.194678e-05
2022-07-27	Belgium	other	0.46548718	0.7271884	0.2852073	0.6336516	0.34267673	0.54740316	0.39601648	4.874571e-05
2022-07-21	Brazil	Delta	0.42523396	0.862905	0.20840706	0.67169005	0.26915634	0.5321142	0.3367284	1.572868e-08
2022-07-22	Brazil	Delta	0.42523396	0.862905	0.20840706	0.67169005	0.26915634	0.5321142	0.3367284	1.3807187e-08
2022-07-23	Brazil	Delta	0.42523396	0.862905	0.20840706	0.67169005	0.26915634	0.5321142	0.3367284	1.2163069e-08
2022-07-24	Brazil	Delta	0.42523396	0.862905	0.20840706	0.67169005	0.26915634	0.5321142	0.3367284	1.0778426e-08
2022-07-25	Brazil	Delta	0.42523396	0.862905	0.20840706	0.67169005	0.26915634	0.5321142	0.3367284	9.418647e-09
2022-07-26	Brazil	Delta	0.42523396	0.862905	0.20840706	0.67169005	0.26915634	0.5321142	0.3367284	8.300989e-09
2022-07-27	Brazil	Delta	0.42523396	0.862905	0.20840706	0.67169005	0.26915634	0.5321142	0.3367284	7.134245e-09
2022-07-21	Brazil	Omicron 21K	0.5568694	1.0898532	0.28077063	0.86744016	0.35738465	0.69996685	0.43450236	7.05315e-05
2022-07-22	Brazil	Omicron 21K	0.5568694	1.0898532	0.28077063	0.86744016	0.35738465	0.69996685	0.43450236	6.300461e-05
2022-07-23	Brazil	Omicron 21K	0.5568694	1.0898532	0.28077063	0.86744016	0.35738465	0.69996685	0.43450236	5.6068617e-05
2022-07-24	Brazil	Omicron 21K	0.5568694	1.0898532	0.28077063	0.86744016	0.35738465	0.69996685	0.43450236	4.909069e-05
2022-07-25	Brazil	Omicron 21K	0.5568694	1.0898532	0.28077063	0.86744016	0.35738465	0.69996685	0.43450236	4.3194108e-05
